"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "UT_24h" "UT_24h.1" "UT_24h.2" "UT_24h.3" "UT_24h.4" "UT_24h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5" "X10uM_48h" "X10uM_48h.1" "X10uM_48h.2" "X10uM_48h.3" "X10uM_48h.4" "X10uM_48h.5" "Veh_72h" "Veh_72h.1" "Veh_72h.2" "Veh_72h.3" "Veh_72h.4" "Veh_72h.5"
"1,2-dioleoyl-GPC (18:1/18:1)*" 7.45595112932784 7.44825488275653 7.43836827968793 7.51887228235467 7.50488731360395 7.54833044344959 7.34485140049418 7.48557186718142 7.51966986080545 7.60730100902584 7.40112229639226 7.51482874456485 7.35834072262373 7.43067922723321 7.48960581283631 7.71577507861069 7.50894375095464 7.51953309825757 7.55708058984823 7.58578579850498 7.53440065682351 7.57262540125603 7.5092746656944 7.48165828887335 7.30039394014248 7.53855332550795 7.34633677613815 7.5092904479783 7.6707152312821 7.68820254922541 7.54773282409322 7.86683155006987 7.46363221462711 6.9669079031911 7.66724612343591 7.73774557854967 7.62999723201832 7.67136707429063 7.6648108851385 7.48687347409509 7.48260189315979 7.78606947045007 7.60381334210878 7.68530123917639 7.53241302441349 7.59251171248837 7.43501019119635 7.69713884659396 7.43595986531537 7.62605197402888 7.36228005842249 7.4351589519175 7.35626279871557 7.37566288251693 7.68865232089291 7.83207629327878 7.6587247714776 7.76846739811086 7.89534009961778 7.94655298607082
"1,2-dioleoyl-GPE (18:1/18:1)" 6.50552520946584 6.34722303882758 6.39878519138183 6.58215635109375 6.51394423527621 6.6407884153968 6.33956412461395 6.42087883975452 6.46962293098451 6.597947135233 6.34516408140891 6.40766482304203 6.31053379397724 6.50709559589354 6.42022152802784 6.66743007010474 6.4638132863967 6.59097116798306 6.37835646836853 6.44831883678757 6.44560871742217 6.61798247666087 6.44869503737519 6.51944719597514 6.22481317894644 6.41787258695819 6.16196811186591 6.3864015727883 6.57180569312669 6.6032380444943 6.51898298774475 6.75455251315883 6.32283576197019 5.92813611976724 6.55551063951328 6.65724053222919 6.5575454566322 6.57014921127213 6.51898022702706 6.39575680410541 6.40897221958414 6.69922303743339 6.47167917533495 6.59082512225576 6.34914187427163 6.52242806127856 6.27925777551734 6.57329384695621 6.26192582172087 6.53471915408227 6.20584342194307 6.33888161515307 6.22296215510607 6.24267283963956 6.52026259555759 6.65915842247199 6.50410546648464 6.69632038536445 6.72139383870835 6.76907616993066
"1,2-dioleoyl-GPI (18:1/18:1)" 5.82558253947553 5.71515564261772 5.69198540467714 5.84216723244064 5.66582480283809 5.82647779651583 5.52388427493024 5.70141772598407 5.63680672997208 5.77115811815366 5.5028461894471 5.69514181318161 5.5573351342753 5.75844405515498 5.73465904097212 5.84121363817143 5.68503375433325 5.71694524163641 5.78768358646732 5.80993123096104 5.79663537990119 5.79113883581933 5.79835572220678 5.8654557706206 5.71939510037753 5.85561363623957 5.74943483221675 5.82491687032713 5.94532084079227 6.04510068833477 5.6129924798056 5.88320476014842 5.60008598640552 5.24424494964868 5.66326075549793 5.8267723543814 5.7539857626015 5.77104556079285 5.64196167435531 5.56787529367381 5.65999601929124 5.81999773351078 5.89583785560542 5.86011690938518 5.69817625770064 5.89466158815262 5.7495678199031 5.90765101659216 5.79331463458686 5.99519190032643 5.79598145668739 5.85816289342413 5.82321461825211 5.80573663168299 5.81708321361508 5.88272712350944 5.78756744089874 5.94627389253145 5.94900384969784 6.01348228410426
"1,2-dipalmitoleoyl-GPC (16:1/16:1)*" 6.09207363248706 6.00885513846741 6.0192097887631 6.15475618629542 5.96800122168625 6.22241886447827 6.03099295882722 6.16807447392996 6.19789310158674 6.25262369206505 6.17871111224045 6.21886805688761 5.90616204391837 6.1229769471575 6.17661557016963 6.23925091553021 6.169455762579 6.31405080801331 5.8923122521719 6.30781490263634 6.22673313714116 6.28972827005635 6.10161305418122 6.12952941845122 6.06446922083552 6.18050034286623 6.16999606896024 6.17883455589427 6.25540518592535 6.19428422973205 6.2571496613553 6.49679214582569 5.89113866030872 5.70421917457165 6.27587384498506 6.43222345917851 6.29214881396535 6.31134500815034 6.34066517197182 6.20971174291044 6.26883318528504 6.44291525619693 6.13361713819757 6.13500154783448 6.21336340229497 6.11599671223927 5.88983877468065 6.32047281927022 6.05278163824457 6.08678359495127 5.79505929435572 6.10588470866923 5.96501203808326 6.02682854973205 6.43756824767706 6.43850674941875 6.39455796489663 6.53076263492518 6.27952481708565 6.55962178760897
"1,2-dipalmitoyl-GPC (16:0/16:0)" 6.7958726516472 6.67866648735097 6.80982438527298 6.91551469961843 6.84654474433677 6.94545785073646 6.67381353152154 6.8535938834146 6.96921735898018 7.14375487574253 6.73906465897259 6.94344742356406 6.8458342892401 6.97625306594808 6.95798352855057 7.25671360981987 6.92431971492824 7.01294452013514 6.87833103169552 6.92371107447747 6.9596001749039 7.04235519878641 6.95396693456056 7.00343743805876 6.71924773527587 7.00269747715286 6.78302631901562 6.90722438040451 7.11766188553834 7.18753053465283 6.98988305053947 7.32044947988173 6.85986325799507 6.42525470837005 7.12021338296716 7.27567536420836 7.13971440092488 7.20165410144514 7.1343092252419 6.94862639254073 6.92301178002171 7.27737951606671 7.13548948526124 7.20168956004898 6.95554724318135 7.1501433912721 6.84072389686672 7.24364623051996 7.02596847803452 7.28744340112945 6.9815078327985 7.01285278313171 6.97399290078202 6.98325294010664 7.20560365544839 7.37207042341326 7.07340433539519 7.20371812868597 7.32493266906009 7.39581832641707
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*" 5.89833403079178 5.84426401470505 5.83581228369199 5.89734773361796 5.88690733518461 6.00728038271341 5.84221470109675 5.93074583768741 6.06315202098206 6.19892555187671 6.0041884851418 6.02693836257471 6.02095678588816 6.12712910521156 6.03209148618491 6.30123232975237 5.97482613151066 6.10176768870149 6.03683401912231 6.11468536163357 6.06397812833138 6.16235766421216 6.01559821653298 6.10661546164137 5.86842106309297 6.02693264809307 5.90038788689032 6.10847030744335 6.16175779375161 6.15236418637417 5.86020200617894 6.19363793159964 5.73090737966193 5.09363177682895 5.96990352083819 6.08220568502398 6.08795985347204 6.13383578766068 5.96661051768116 5.87055722747611 5.82898259788362 6.08071701562114 5.96427377636652 6.04633437147584 5.90506262580094 5.96414408589406 5.81378907984117 6.02296420651799 5.8313430568333 5.90139020211405 5.75160701110012 5.87525057451898 5.71684105760137 5.66147382259854 5.82179510622458 6.02757057278204 5.72280744115254 5.89751602964101 5.96496119622103 6.00521355539209
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*" 6.68763096830735 6.57377953560971 6.57975948117474 6.70030670131174 6.75191967771192 6.77393981012471 6.46717433440389 6.55548525869283 6.61436540687239 6.79828641726961 6.57747479538176 6.61524345944702 6.52090439133937 6.70185298901004 6.61739763320709 6.87810947965145 6.63322083714694 6.69058960292775 6.56283260088805 6.69665015903988 6.6946426607004 6.77327434833745 6.65497688949914 6.71917892566961 6.43892442309947 6.65980423839634 6.39265281825805 6.70529961818263 6.78053037386037 6.75921556535832 6.60048946050163 6.89556347548948 6.54644357874716 6.0274711116737 6.64923347904267 6.81446901614176 6.77194278092068 6.77665731657783 6.66298426665482 6.59264922595959 6.53993693052384 6.83602931584705 6.63423778797512 6.78388493563905 6.60108586286589 6.70599996362595 6.46604197295356 6.75102977511538 6.53847821873067 6.73902410719568 6.44789911162559 6.64281468354044 6.44775709946349 6.43457305535867 6.60010343697412 6.74295187905668 6.60602722776028 6.8112835688919 6.8610509220148 6.86266628192445
"1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*" 4.9605706585355 4.6532221646566 4.80936322644134 4.65835487840419 4.96530520416906 4.80936322644134 4.83935632652498 4.65991620006985 4.92326474818241 5.0370438315099 4.70976165674661 4.86679519611613 4.75813946308218 4.88704311215952 5.03326689860095 5.01536394742066 4.7489318944137 4.91085909523909 4.95746361572993 5.04408876940063 4.99653356144538 4.9471689470375 4.91205723788138 4.88730778337677 4.92315590699344 4.96157769662509 4.74671202251666 4.79547680494537 5.1468935801073 4.91476320223757 5.0418504271176 5.377832404975 4.84993510095257 5.16068404516746 5.22048989000932 5.31331240278281 5.13006023770063 5.1133148410999 5.1361241917205 5.00364575711613 4.9995220131289 5.35422756554178 4.99620510617832 5.13813526511318 4.98527118870805 4.88227971584621 4.86897928607461 5.04075657032794 4.88040196038887 4.95881702843478 4.68629656462151 4.8552283172294 4.84518596766864 4.84518596766864 5.23017037266619 5.38131547807489 5.16958627332191 5.20825857030036 5.23703827518139 5.38084774030011
"1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*" 5.86853864336278 5.77181448921489 5.71377521926807 5.90618683912327 5.86678988440706 5.93121166680585 5.46614814135905 5.69610028047026 5.7153497399656 5.91129347103611 5.61482131327761 5.69266629273708 5.59631993832273 5.75265603488233 5.73038897232716 5.97166125322804 5.66758368853819 5.79516927774807 5.7698770679708 5.88684422106109 5.74832837450702 5.91407329231015 5.79702989526896 5.8641234842471 5.59020630624262 5.85333858387209 5.4839337385848 5.79006056797832 5.97001847382658 5.94526222161198 5.89729272077566 6.20697016730641 5.71738670451329 5.19133921256393 5.96892728928152 6.1387430862997 5.94785066006458 5.951180580916 5.92499528142316 5.88835194144355 5.79903022826717 6.11096997227436 5.94560298881482 6.03606250636177 5.78061610188845 5.85479776127176 5.67006764442086 6.00649256977192 5.71796243046513 5.97321008455657 5.6168471571174 5.73677485096313 5.56319502133801 5.64261288708815 5.99720240380624 6.1759849886715 5.95520316717257 6.1734033613845 6.27156329021639 6.3223321966226
"1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*" 5.67820870865422 5.61487297076152 5.59184007647063 5.86578894403394 5.75031318845813 5.85364285699109 5.58644326603791 5.71300221237703 5.62924441345259 5.85094566649351 5.43400651190182 5.65432192434138 5.38140391236529 5.57255796087217 5.83316943190731 5.94971243597394 5.73351263621279 5.72857614879953 5.55893525627112 5.70253737353308 5.48015072527328 5.74977186134953 5.72923446568056 5.71233901947311 5.49920166602315 5.69252438213325 5.30021057802161 5.63679470276355 5.88794346124853 5.95983909297593 5.79546011222592 6.01188199203086 5.6622581056298 5.0666315015025 5.76348489738764 5.94808956989105 5.70309095442472 5.72380116402093 5.786107308955 5.61157993530992 5.64302409279732 5.92717216454584 5.72753719058179 5.76033501253192 5.47376862269807 5.71337544400563 5.47460520605835 5.71919451241501 5.53311974583565 5.76883189983115 5.39183630346198 5.54322096496562 5.4472712433605 5.41659058556319 5.65281760885669 5.78935222445275 5.84253685116437 5.95309735885943 6.04150835001191 6.073778084635
